UF;MUNICIPIO;POPULACAO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
RS;ENTRE-IJUIS;9101;5213;2987;0;337;105;497;88;0;2;11;852;72;25;0;92;126;0;6;0;1;0;12
RS;ENTRE RIOS DO SUL;3108;1261;841;0;55;2;113;39;0;0;13;148;11;19;0;12;4;0;1;0;0;0;3
RS;EREBANGO;3063;1519;928;0;116;13;173;32;0;0;2;197;19;8;0;10;11;0;2;0;0;0;8
RS;ERECHIM;101122;65319;39908;1;2125;653;5134;2064;2;12;306;8835;3769;507;0;773;715;1;44;0;14;4;452
RS;ERNESTINA;3198;2234;1221;0;159;27;248;47;0;0;27;352;24;21;0;48;51;0;4;0;0;2;3
RS;ERVAL GRANDE;5248;2162;1061;0;118;33;224;37;0;1;23;529;52;23;0;14;38;0;0;0;0;1;8
RS;ERVAL SECO;7899;3113;1903;0;153;6;281;63;0;0;5;600;28;38;0;23;5;2;1;0;0;0;5
RS;ESMERALDA;3287;1420;958;0;84;3;193;23;0;0;2;114;2;13;0;21;3;0;1;0;0;0;3
RS;ESPERANCA DO SUL;3291;1294;691;0;48;0;69;25;0;0;3;419;20;12;0;5;1;0;0;0;0;0;1
RS;ESPUMOSO;15770;10061;5517;0;716;131;1247;213;0;7;29;1557;249;72;0;135;147;1;5;0;2;5;28
RS;ESTACAO;6178;3821;2369;0;225;86;394;84;1;1;14;377;107;13;0;34;93;0;4;0;0;0;19
RS;ESTANCIA VELHA;45500;26485;16648;0;788;78;1188;830;1;12;78;4499;985;120;0;933;113;1;19;0;69;2;121
RS;ESTEIO;83700;41637;28033;0;1128;390;1995;1363;2;50;124;4854;851;282;0;1800;543;1;14;1;30;6;170
RS;ESTRELA;32309;22917;12513;0;1119;484;1258;621;1;30;37;3710;1154;74;0;845;816;2;28;0;74;0;151
RS;ESTRELA VELHA;3741;1760;987;0;127;24;193;16;0;0;7;326;11;16;0;9;37;0;0;0;4;0;3
RS;EUGENIO DE CASTRO;2795;1399;818;0;98;9;163;26;0;0;9;213;14;10;0;28;8;0;0;0;1;0;2
RS;FAGUNDES VARELA;2689;1689;981;0;117;8;190;42;0;1;3;257;35;18;0;21;6;0;1;0;1;0;8
RS;FARROUPILHA;67465;41530;27058;0;2170;457;2968;1561;2;27;248;4089;937;195;1;786;568;0;39;0;37;10;377
RS;FAXINAL DO SOTURNO;6871;3580;2055;0;141;30;418;71;0;0;5;685;53;13;0;61;36;0;1;0;6;0;5
RS;FAXINALZINHO;2587;942;558;0;55;8;98;20;0;0;9;159;6;12;0;4;12;0;1;0;0;0;0
RS;FAZENDA VILANOVA;3993;2469;1371;0;151;7;186;49;0;2;12;519;63;17;0;61;6;0;4;0;17;0;4
RS;FELIZ;12992;8880;5031;0;458;62;657;283;1;5;37;1552;321;77;0;236;78;0;7;0;35;0;40
RS;FLORES DA CUNHA;28739;20487;12132;0;1525;706;1996;693;0;20;71;1683;235;124;0;417;676;0;17;0;21;0;171
RS;FLORIANO PEIXOTO;2021;1058;573;0;71;6;101;16;0;0;18;243;4;18;0;0;8;0;0;0;0;0;0
RS;FONTOURA XAVIER;10945;4501;2716;0;213;79;357;114;0;0;27;808;21;44;0;18;84;0;3;0;11;0;6
RS;FORMIGUEIRO;7144;2881;1636;0;165;13;282;33;0;1;3;605;29;26;0;55;27;0;0;0;1;0;5
RS;FORQUETINHA;2537;1319;663;0;73;5;72;27;0;1;4;369;52;2;0;24;1;0;2;0;19;0;5
RS;FORTALEZA DOS VALOS;4654;2714;1499;0;252;9;429;49;0;0;6;351;18;24;0;55;14;0;1;0;0;0;7
RS;FREDERICO WESTPHALEN;30251;17993;10182;0;765;281;1504;445;0;2;37;3057;922;101;0;244;372;6;9;0;0;3;63
RS;GARIBALDI;32578;22654;13066;0;1412;740;1905;663;0;22;80;2277;689;128;0;462;982;0;13;1;23;0;191
RS;GARRUCHOS;3260;878;413;0;43;3;91;8;0;0;9;260;12;16;0;17;5;0;0;0;0;0;1
RS;GAURAMA;5963;3634;2194;0;209;15;380;94;0;1;20;567;80;23;0;28;10;0;1;0;0;0;12
RS;GENERAL CAMARA;8685;3204;1908;0;98;5;173;83;1;1;8;698;54;22;0;129;8;0;3;0;10;1;2
RS;GENTIL;1717;1024;542;0;97;9;148;18;0;0;9;161;7;15;0;8;8;0;1;0;0;0;1
RS;GETULIO VARGAS;16647;10444;6437;0;514;281;875;266;2;2;28;1180;377;35;0;98;289;0;11;0;1;1;47
RS;GIRUA;17343;8547;5136;0;543;144;891;160;0;2;41;1064;173;53;0;140;174;0;5;0;1;0;20
RS;GLORINHA;7364;3956;2354;0;204;46;318;120;0;1;31;549;59;21;0;166;52;0;1;3;12;0;19
RS;GRAMADO;34110;23489;15440;0;701;88;1787;1142;1;18;146;2375;514;146;0;686;94;5;30;0;29;10;277
RS;GRAMADO DOS LOUREIROS;2295;793;507;0;36;4;81;14;0;1;2;120;4;13;0;6;4;0;0;0;0;0;1
RS;GRAMADO XAVIER;4168;1631;758;0;55;1;121;18;1;0;5;638;10;5;0;12;3;0;1;0;2;0;1
RS;GRAVATAI;269022;130746;88335;0;3483;552;6287;4065;0;72;537;18216;3236;666;1;3910;632;2;86;3;169;15;479
RS;GUABIJU;1625;833;531;0;46;3;114;21;0;0;6;87;2;7;0;8;5;0;1;0;0;0;2
RS;GUAIBA;98688;43120;28727;0;1014;272;2096;1343;3;42;196;6648;556;414;0;1173;372;2;24;0;81;6;151
RS;GUAPORE;24142;14278;9900;0;482;104;1218;446;0;14;41;1289;316;81;0;176;112;0;5;0;10;2;82
RS;GUARANI DAS MISSOES;8227;4331;2412;0;253;135;425;82;0;0;6;704;60;24;0;67;154;1;1;0;0;0;7
RS;HARMONIA;4517;2984;1721;0;232;9;217;56;0;1;8;510;103;9;0;84;11;0;1;0;19;0;3
RS;HERVAL;6969;2831;1595;0;119;2;274;70;0;5;14;614;16;11;0;95;7;0;2;0;2;0;5
RS;HERVEIRAS;3056;1123;604;0;60;1;95;20;0;0;1;329;4;2;0;6;1;0;0;0;0;0;0
RS;HORIZONTINA;19112;13390;7474;0;375;443;917;362;1;30;30;2229;713;58;0;237;458;1;6;0;0;1;55
RS;HULHA NEGRA;6386;1811;978;0;70;3;130;25;0;1;7;516;10;32;0;34;1;0;1;0;1;0;2
RS;HUMAITA;5030;2917;1680;0;132;15;203;61;0;0;7;689;69;10;0;27;18;0;0;0;0;0;6
RS;IBARAMA;4516;2233;1242;0;106;17;202;38;0;0;5;545;9;21;0;16;21;0;1;0;5;1;4
RS;IBIACA;4850;3054;1709;0;270;28;482;60;1;0;13;318;50;27;0;39;39;0;2;0;0;0;16
RS;IBIRAIARAS;7422;4663;2577;0;456;73;624;96;0;0;11;602;28;28;0;33;115;0;5;0;0;0;15
RS;IBIRAPUITA;4170;2012;1271;0;144;12;160;31;0;1;12;288;15;44;0;15;17;0;0;0;0;0;2
RS;IBIRUBA;20116;13939;8365;0;952;198;1750;393;0;3;62;1425;203;87;0;223;222;1;4;0;3;2;46
RS;IGREJINHA;33711;19455;11403;0;441;60;1031;568;4;24;36;3767;1310;102;0;467;66;1;25;0;13;14;123
RS;IJUI;82276;48866;27708;0;1926;834;4136;1214;0;19;130;8514;2324;134;0;826;850;1;33;1;5;4;207
RS;ILOPOLIS;4215;2446;1481;0;210;20;303;78;0;0;6;232;62;11;0;12;15;0;3;0;2;0;11
RS;IMBE;19338;9626;5742;0;287;28;566;276;0;9;23;1517;572;59;0;450;28;1;12;0;6;3;47
RS;IMIGRANTE;3135;1889;1111;0;103;3;144;53;0;1;19;323;61;18;0;31;2;0;2;0;10;0;8
RS;INDEPENDENCIA;6714;3534;2067;0;236;22;317;59;1;1;18;645;60;42;0;34;24;0;1;0;1;0;6
RS;INHACORA;2324;921;533;0;67;4;80;12;0;0;5;203;3;8;0;4;2;0;0;0;0;0;0
RS;IPE;6334;3475;2018;0;292;27;560;89;0;0;28;320;33;24;1;31;34;0;0;0;4;1;13
RS;IPIRANGA DO SUL;1990;1486;800;0;121;8;220;28;0;0;9;228;35;15;0;8;8;0;1;0;1;0;4
RS;IRAI;8132;3676;1978;0;141;53;246;59;0;0;9;947;96;26;0;40;69;0;1;0;1;0;10
RS;ITAARA;5268;2276;1342;0;118;21;204;73;0;0;7;360;34;17;0;44;27;0;4;0;17;1;7
RS;ITACURUBI;3549;1008;501;0;38;0;95;17;0;1;7;315;10;13;0;8;0;0;0;0;1;0;2
RS;ITAPUCA;2358;922;590;0;60;0;92;19;0;0;4;137;6;9;0;3;1;0;0;0;0;0;1
RS;ITAQUI;39173;14987;7368;0;663;298;1350;325;0;10;27;3467;565;82;1;306;444;4;7;0;6;2;62
RS;ITATI;2625;1039;480;0;75;11;74;32;0;0;6;266;29;13;0;37;11;0;1;0;2;0;2
RS;ITATIBA DO SUL;4106;1635;869;0;78;10;147;27;0;0;14;450;11;10;0;6;12;0;1;0;0;0;0
RS;IVORA;2166;976;527;0;68;0;168;26;0;0;4;159;3;6;0;10;0;0;0;0;2;0;3
RS;IVOTI;21450;13321;8598;0;551;62;738;520;0;6;43;1623;365;112;0;477;65;0;22;0;18;4;117
RS;JABOTICABA;4156;1705;852;0;75;12;125;24;0;0;3;523;45;20;0;7;16;0;1;0;0;0;2
RS;JACUIZINHO;2623;883;421;0;58;3;97;17;0;0;4;247;6;17;0;8;4;0;0;0;0;0;1
RS;JACUTINGA;3724;2111;1343;0;111;20;241;43;0;0;9;252;46;9;0;8;22;0;0;0;0;0;7
RS;JAGUARAO;28482;14401;8523;0;310;132;1021;385;0;16;21;2598;671;52;0;376;223;4;7;0;5;1;56
RS;JAGUARI;11675;5607;3155;0;268;14;730;104;0;1;20;1057;39;64;0;109;21;0;5;0;2;1;17
RS;JAQUIRANA;4199;1418;854;0;139;2;203;33;0;0;9;123;6;13;0;26;2;0;1;0;1;0;6
RS;JARI;3665;1315;598;0;71;2;156;22;0;0;6;428;7;13;0;5;1;0;2;0;1;0;3
RS;JOIA;8629;4153;2138;0;311;60;462;62;0;1;16;925;19;44;0;38;70;0;1;0;0;0;6
RS;JULIO DE CASTILHOS;20097;9220;4979;0;627;257;1283;212;0;2;21;1004;120;66;0;143;459;0;1;0;16;1;29
RS;LAGOA BONITA DO SUL;2795;1211;732;0;49;0;125;12;1;0;3;262;4;16;0;6;0;0;0;0;0;0;1
RS;LAGOA DOS TRES CANTOS;1648;1126;607;0;99;7;172;25;0;0;9;159;23;3;0;14;6;0;0;0;0;0;2
RS;LAGOA VERMELHA;28406;14858;9869;0;705;84;1731;414;0;10;67;1350;165;83;0;178;104;0;9;0;2;0;87
RS;LAGOAO;6467;2211;1110;0;86;0;190;49;1;0;6;699;18;40;0;9;0;0;0;0;0;0;3
RS;LAJEADO;76187;57134;31910;0;2163;758;3564;1958;4;146;170;8844;3995;265;0;1504;1036;7;74;0;139;9;588
RS;LAJEADO DO BUGRE;2579;817;441;0;24;4;41;6;0;0;3;274;7;12;0;0;5;0;0;0;0;0;0
RS;LAVRAS DO SUL;7862;2696;1602;0;86;2;324;72;0;0;11;474;21;23;0;65;3;0;2;0;1;1;9
RS;LIBERATO SALZANO;5827;2470;1305;0;122;26;186;23;0;0;9;677;61;31;0;4;22;0;1;0;0;0;3
RS;LINDOLFO COLLOR;5567;2678;1734;0;126;8;121;89;0;1;11;436;38;16;0;73;14;0;0;0;3;0;8
RS;LINHA NOVA;1692;995;580;0;75;0;76;39;0;0;7;173;19;6;0;14;0;0;1;0;4;0;1
RS;MACAMBARA;4845;854;408;0;38;18;88;16;0;0;2;212;4;34;0;8;24;0;1;0;1;0;0
RS;MACHADINHO;5660;2599;1490;0;113;16;288;38;0;0;12;504;53;26;0;22;27;0;3;0;0;0;7
RS;MAMPITUBA;3087;772;297;0;32;0;33;8;0;0;2;372;9;13;0;6;0;0;0;0;0;0;0
RS;MANOEL VIANA;7333;2723;1506;0;153;32;314;49;1;0;6;460;52;15;0;82;42;2;1;0;1;0;7
RS;MAQUINE;7068;3242;1735;0;241;14;237;77;1;0;14;696;90;18;0;101;12;0;0;0;3;0;3
RS;MARATA;2639;1639;787;0;126;9;104;41;0;0;11;394;101;22;0;33;2;0;1;0;5;0;3
RS;MARAU;39182;25443;16015;0;1127;490;2454;732;1;10;98;2551;723;172;0;332;555;4;26;0;41;4;108
RS;MARCELINO RAMOS;5123;2353;1398;0;132;42;232;54;0;0;19;352;32;27;0;27;32;0;0;0;0;0;6
RS;MARIANA PIMENTEL;3906;2017;1088;0;137;0;114;46;0;1;7;546;5;24;0;39;1;0;3;0;1;0;5
RS;MARIANO MORO;2235;1258;788;0;71;39;98;21;0;0;13;149;4;8;0;11;56;0;0;0;0;0;0
RS;MARQUES DE SOUZA;4176;2412;1191;0;142;32;186;74;0;5;11;518;90;42;0;39;42;0;1;0;27;1;11
RS;MATA;5198;2242;1228;0;107;23;215;37;1;0;7;520;9;24;0;42;29;0;0;0;0;0;0
RS;MATO CASTELHANO;2559;1448;696;0;127;16;176;33;0;1;16;318;5;23;0;16;19;0;1;0;0;0;1
RS;MATO LEITAO;4126;2780;1357;0;131;112;138;53;0;0;7;633;109;10;0;57;149;0;4;0;13;0;7
RS;MATO QUEIMADO;1819;1043;497;0;79;48;81;6;0;1;7;227;44;6;0;7;36;0;3;0;0;0;1
RS;MAXIMILIANO DE ALMEIDA;4938;2886;1726;0;143;46;253;50;0;0;11;392;49;125;0;5;75;0;1;0;0;0;10
RS;MINAS DO LEAO;7956;2817;1870;0;111;26;187;60;0;0;13;399;23;31;0;42;52;0;0;0;2;0;1
RS;MIRAGUAI;4990;2521;1229;0;117;40;149;39;0;1;3;770;59;27;0;14;67;0;3;0;0;0;3
RS;MONTAURI;1568;1005;611;0;67;27;128;21;0;0;5;100;4;6;0;6;27;0;1;0;0;0;2
RS;MONTE ALEGRE DOS CAMPOS;3221;1048;484;0;83;3;123;20;0;0;2;284;6;33;0;8;1;0;0;0;1;0;0
RS;MONTE BELO DO SUL;2720;1642;921;0;228;12;134;26;0;0;6;206;53;23;0;15;11;0;3;0;1;0;3
RS;MONTENEGRO;62484;38693;22558;0;1317;227;1837;1003;0;30;149;7333;2123;188;0;1381;266;2;36;0;86;10;147
RS;MORMACO;2906;1289;759;0;98;3;132;26;0;0;5;237;8;10;0;5;5;0;0;0;1;0;0
RS;MORRINHOS DO SUL;3225;1857;767;0;145;24;72;16;1;0;3;683;73;5;0;35;25;0;0;0;5;1;2
RS;MORRO REDONDO;6488;4503;2164;0;234;35;289;64;0;5;4;1405;88;19;0;118;58;0;4;0;1;0;15
RS;MORRO REUTER;6008;3540;2247;0;179;10;249;128;1;1;11;463;44;21;0;136;5;0;5;0;10;1;29
RS;MOSTARDAS;12637;4663;2618;0;313;33;412;112;0;1;11;801;45;60;0;172;38;0;3;0;11;1;32
RS;MUCUM;4970;2948;1870;0;82;34;230;67;0;0;10;420;105;16;0;62;37;0;2;0;3;0;10
RS;MUITOS CAPOES;3116;1065;534;0;87;17;204;20;0;0;4;141;4;5;0;20;23;0;0;0;0;0;6
RS;MULITERNO;1885;971;492;0;111;11;129;13;0;0;4;188;7;8;0;1;6;0;0;0;0;0;1
RS;NAO-ME-TOQUE;16785;11503;6381;0;581;183;1157;308;1;2;45;1732;483;63;0;251;234;2;4;0;1;0;75
RS;NICOLAU VERGUEIRO;1763;1073;604;0;94;3;113;29;0;0;7;190;7;13;0;9;0;0;1;0;0;0;3
RS;NONOAI;12348;5237;3319;0;235;45;533;133;0;3;15;655;100;59;0;75;48;0;2;0;0;0;15
RS;NOVA ALVORADA;3376;1801;1117;0;173;13;184;32;0;0;7;215;13;20;0;9;12;0;1;0;0;0;5
RS;NOVA ARACA;4289;2741;1697;0;160;53;279;69;2;2;18;303;39;36;0;17;53;0;2;0;2;0;9
RS;NOVA BASSANO;9343;6756;3741;0;524;153;717;224;0;4;36;875;152;64;0;60;159;0;5;0;6;1;35
RS;NOVA BOA VISTA;1978;1339;770;0;72;5;106;24;0;0;10;319;15;11;0;1;6;0;0;0;0;0;0
RS;NOVA BRESCIA;3311;1936;1119;0;130;8;190;33;0;0;14;350;40;13;0;17;11;0;2;0;2;0;7
RS;NOVA CANDELARIA;2822;1900;889;0;81;12;107;30;0;0;6;665;67;8;0;12;15;0;0;0;2;0;6
RS;NOVA ESPERANCA DO SUL;4962;2229;1289;0;89;7;272;31;0;1;6;450;23;29;0;26;3;0;1;0;1;1;0
RS;NOVA HARTZ;19620;9200;5680;0;180;20;456;265;2;7;25;1714;486;87;0;186;23;1;10;1;17;0;40
RS;NOVA PADUA;2545;1630;841;0;325;6;198;42;0;0;3;181;9;6;0;9;7;0;0;0;1;0;2
RS;NOVA PALMA;6569;3604;1704;0;261;80;531;59;0;0;12;748;23;35;0;42;84;0;1;0;8;1;15
RS;NOVA PETROPOLIS;20126;13689;8981;0;551;116;851;691;0;6;39;1530;224;69;0;338;128;0;18;0;45;2;100
RS;NOVA PRATA;24495;15918;10482;0;653;234;1577;478;0;6;22;1586;249;71;0;179;246;0;12;0;7;0;116
RS;NOVA RAMADA;2466;1313;695;0;115;4;156;23;0;0;8;286;6;10;0;6;3;0;0;0;1;0;0
RS;NOVA ROMA DO SUL;3520;1837;1027;0;295;14;236;25;0;1;8;150;15;21;0;17;12;0;1;0;2;0;13
RS;NOVA SANTA RITA;24859;13363;7520;0;885;473;771;379;0;8;51;1781;139;57;0;676;499;0;21;0;64;2;37
RS;NOVO BARREIRO;4138;2075;1086;0;141;49;156;26;0;0;8;521;26;16;0;9;35;0;0;0;0;0;2
RS;NOVO CABRAIS;4045;1702;888;0;95;12;180;24;0;0;2;401;48;9;0;17;18;0;0;0;5;0;3
RS;NOVO HAMBURGO;247781;147713;94535;0;3223;508;6874;5572;0;120;311;24576;5455;407;0;3992;575;10;138;0;275;25;1117
RS;NOVO MACHADO;3907;2056;1137;0;171;7;155;54;0;0;19;455;23;12;0;13;7;0;1;0;0;0;2
RS;NOVO TIRADENTES;2330;840;460;0;37;1;53;16;0;1;3;240;19;7;0;1;2;0;0;0;0;0;0
RS;NOVO XINGU;1801;706;422;0;40;2;48;9;0;0;9;143;17;11;0;4;0;0;0;0;0;0;1
RS;OSORIO;43256;26898;16801;0;991;161;1638;773;1;14;57;3703;1178;104;1;1119;172;1;29;0;33;2;120
RS;PAIM FILHO;4276;2094;1257;0;129;14;256;52;0;0;4;302;21;27;0;7;21;0;0;0;0;0;4
RS;PALMARES DO SUL;11372;4989;2995;0;182;14;357;111;0;0;22;863;72;34;0;285;21;2;4;0;4;0;23
RS;PALMEIRA DAS MISSOES;35120;18795;10751;0;949;316;1682;323;1;2;22;2696;1166;103;0;240;493;1;2;0;0;1;47
RS;PALMITINHO;7156;4250;1953;0;192;47;309;62;1;0;15;1377;142;49;0;18;75;0;0;0;0;0;10
RS;PANAMBI;40439;26091;16309;0;1026;206;2351;623;3;7;62;3954;604;123;0;429;272;1;14;0;14;4;89
RS;PANTANO GRANDE;10029;4138;2405;0;317;71;404;107;0;3;7;497;39;30;0;120;102;0;7;0;16;1;12
RS;PARAI;7203;5034;2711;0;561;134;612;100;0;5;8;623;40;20;0;41;145;0;2;0;1;0;31
RS;PARAISO DO SUL;7615;3122;1817;0;92;13;290;48;0;0;6;745;23;16;0;43;19;0;0;0;3;0;7
RS;PARECI NOVO;3686;2961;1457;0;446;35;220;76;0;2;9;417;131;20;0;87;38;0;2;0;11;0;10
RS;PAROBE;54599;25840;15651;0;577;61;1273;615;1;15;68;5354;1431;162;0;441;63;2;27;0;30;13;56
RS;PASSA SETE;5421;2358;1323;0;96;0;238;24;0;1;2;615;7;31;0;6;4;0;3;0;0;1;7
RS;PASSO DO SOBRADO;6307;3471;1706;0;148;9;292;44;0;0;7;988;125;50;0;70;10;0;2;0;14;0;6
RS;PASSO FUNDO;194432;111834;71291;0;3533;1108;8499;4014;2;17;240;15887;3272;369;0;1688;1019;7;62;0;33;21;772
RS;PAULO BENTO;2284;1052;571;0;91;4;108;16;0;0;15;213;22;8;0;1;3;0;0;0;0;0;0
RS;PAVERAMA;8382;4215;2237;0;208;24;195;52;0;1;40;1198;131;42;0;49;24;0;1;0;8;0;5
RS;PEDRAS ALTAS;2226;696;360;0;20;2;47;24;0;0;16;168;2;6;0;44;1;0;1;0;0;0;5
RS;PEDRO OSORIO;8024;3456;1928;0;104;16;228;85;0;3;7;843;25;31;0;144;32;1;3;0;1;1;4
RS;PEJUCARA;4070;2275;1228;0;221;17;355;49;0;1;3;307;26;18;0;25;20;0;0;0;0;0;5
RS;PELOTAS;341180;181175;102552;0;5500;2122;9585;4747;4;410;379;41085;5099;1139;3;4408;2959;9;170;1;160;30;813
RS;PICADA CAFE;5462;3180;1997;0;112;11;198;119;1;1;22;440;76;56;0;109;7;0;4;0;11;0;16
RS;PINHAL;2602;1219;586;0;95;11;112;14;1;0;2;340;27;11;0;5;15;0;0;0;0;0;0
RS;PINHAL DA SERRA;2151;856;504;0;46;2;113;21;0;0;10;129;1;14;0;14;1;0;1;0;0;0;0
RS;PINHAL GRANDE;4577;1856;998;0;119;7;257;36;0;0;14;350;11;26;0;24;12;0;0;0;0;2;0
RS;PINHEIRINHO DO VALE;4715;1763;756;0;60;9;118;19;0;0;5;703;53;21;0;9;7;0;0;0;0;1;2
RS;PINHEIRO MACHADO;13047;5408;3438;0;151;35;493;121;0;3;12;822;18;53;0;207;47;0;0;0;1;0;7
RS;PINTO BANDEIRA;2681;435;250;0;47;1;56;16;0;0;6;33;11;1;0;8;1;0;0;0;4;0;1
RS;PIRAPO;2738;1043;497;0;45;10;84;7;0;0;8;347;13;11;0;9;12;0;0;0;0;0;0
RS;PIRATINI;20614;7889;4454;0;260;42;515;165;0;3;44;1994;57;117;0;159;63;0;0;0;1;0;15
RS;PLANALTO;10739;4669;2792;0;221;61;395;94;0;0;7;853;69;37;0;37;93;0;3;0;0;0;7
RS;POCO DAS ANTAS;2094;1370;735;0;106;5;103;22;0;0;9;303;31;19;0;20;10;0;2;0;1;0;4
RS;PONTAO;3982;1765;1119;0;122;2;171;27;0;0;3;264;17;24;0;11;4;0;1;0;0;0;0
RS;PONTE PRETA;1757;1082;600;0;67;9;108;13;0;0;7;249;9;8;0;4;8;0;0;0;0;0;0
RS;PORTAO;33212;21269;13027;0;1870;261;1328;680;1;6;106;2205;342;113;0;855;305;5;30;0;35;1;99
RS;PORTO ALEGRE;1467816;802932;571299;0;16053;2465;38638;42855;33;562;2275;83947;8723;4970;9;16179;3447;29;420;4;1335;146;9543
RS;PORTO LUCENA;5410;2398;1368;0;97;29;163;61;0;0;12;563;24;17;0;28;31;0;2;0;0;0;3
RS;PORTO MAUA;2579;1165;663;0;57;8;117;21;0;0;4;247;9;5;0;23;10;0;0;0;0;0;1
RS;PORTO VERA CRUZ;1797;681;358;0;16;3;61;13;0;0;3;200;5;9;0;9;3;0;0;0;0;0;1
RS;PORTO XAVIER;10802;5453;2715;0;193;411;433;98;0;1;18;913;130;38;0;70;416;0;3;0;1;0;13
RS;POUSO NOVO;1878;991;536;0;43;37;108;26;0;0;6;160;5;6;0;8;36;0;0;0;15;0;5
RS;PRESIDENTE LUCENA;2652;1691;1002;0;167;4;97;57;0;0;5;252;27;22;0;45;4;0;1;0;4;0;4
RS;PROGRESSO;6364;2897;1722;0;116;3;237;44;0;0;13;672;17;25;0;21;1;0;3;0;16;0;7
RS;PROTASIO ALVES;2048;1138;758;0;51;7;112;22;0;0;7;140;12;9;0;5;8;0;1;0;1;0;5
RS;PUTINGA;4215;2360;1385;0;108;9;217;29;0;0;12;529;27;11;0;14;10;0;1;0;2;0;6
RS;QUARAI;23631;14273;8874;0;191;46;1480;409;0;15;20;2452;446;49;0;181;76;0;0;0;4;5;25
RS;QUATRO IRMAOS;1842;729;429;0;54;3;88;11;0;0;11;115;7;6;0;1;4;0;0;0;0;0;0
RS;QUEVEDOS;2807;1151;596;0;42;1;126;20;0;0;6;338;2;8;0;8;3;0;0;0;0;0;1
RS;QUINZE DE NOVEMBRO;3794;2356;1453;0;199;18;222;52;0;0;25;278;18;27;0;37;19;0;1;0;5;0;2
RS;REDENTORA;10845;2220;1235;0;99;11;169;35;0;0;19;577;23;21;0;13;14;1;0;0;0;0;3
RS;RELVADO;2205;1229;772;0;45;3;121;19;0;1;15;197;35;3;0;3;7;0;2;0;1;0;5
RS;RESTINGA SECA;16357;7098;4219;0;325;41;770;128;1;3;15;1195;78;60;0;180;52;1;7;0;6;2;15
RS;RIO DOS INDIOS;3531;1235;694;0;73;1;111;13;0;0;5;304;6;26;0;0;0;0;2;0;0;0;0
RS;RIO GRANDE;206161;104596;57173;0;2354;894;4577;2577;8;181;239;25994;5358;794;0;2493;1317;51;70;3;134;18;361
RS;RIO PARDO;38861;15002;8625;0;495;58;998;311;0;5;52;3591;332;78;1;315;63;1;8;0;47;1;21
RS;RIOZINHO;4531;1950;1148;0;53;0;149;57;0;0;10;398;86;28;0;15;0;0;0;0;0;0;6
RS;ROCA SALES;10837;5301;2981;0;167;42;267;75;0;3;27;1221;303;39;0;91;52;0;4;0;17;1;11
RS;RODEIO BONITO;5942;3690;2177;0;143;68;333;81;1;1;7;605;91;29;0;34;106;2;0;0;0;0;12
RS;ROLADOR;2572;1028;502;0;62;9;117;15;0;0;3;292;6;7;0;6;8;0;0;0;0;0;1
RS;ROLANTE;20479;10663;5850;0;270;12;657;318;0;4;33;2729;430;92;0;181;15;0;10;0;8;0;54
RS;RONDA ALTA;10610;5012;3093;0;295;76;617;127;0;0;16;510;48;36;0;73;87;0;1;0;0;0;33
RS;RONDINHA;5596;2739;1751;0;199;29;256;59;0;0;9;342;31;20;0;13;25;0;1;0;0;0;4
RS;ROQUE GONZALES;7338;3184;1533;0;143;115;300;38;0;0;6;765;108;22;0;60;91;0;1;0;0;0;2
RS;ROSARIO DO SUL;40825;16087;8877;0;511;75;1495;335;0;6;41;3558;488;92;0;435;113;4;3;0;4;8;42
RS;SAGRADA FAMILIA;2675;1027;553;0;43;4;67;15;0;0;4;299;15;7;0;10;9;0;1;0;0;0;0
RS;SALDANHA MARINHO;2905;1755;1005;0;163;23;265;31;0;0;11;178;17;5;0;15;40;0;1;0;0;0;1
RS;SALTO DO JACUI;12360;4950;3190;0;226;27;488;128;0;3;23;590;73;36;0;102;41;0;2;0;7;3;11
RS;SALVADOR DAS MISSOES;2762;1743;899;0;119;38;168;35;0;0;3;389;27;3;0;23;35;0;1;0;0;0;3
RS;SALVADOR DO SUL;7182;4516;2556;0;299;35;308;137;0;1;32;873;102;28;0;80;31;0;5;0;13;0;16
RS;SANANDUVA;16029;11137;6594;1;662;126;1293;261;0;0;27;1533;233;53;0;143;150;0;5;0;1;2;53
RS;SANTA BARBARA DO SUL;8905;4865;2862;0;372;109;631;119;1;2;16;410;49;41;0;73;157;0;3;0;4;1;15
RS;SANTA CECILIA DO SUL;1700;842;459;0;63;3;80;7;0;0;5;195;6;18;0;2;3;0;0;0;0;0;1
RS;SANTA CLARA DO SUL;6068;3923;2153;0;141;6;209;107;0;1;30;922;195;13;0;95;8;1;3;0;13;0;26
RS;SANTA CRUZ DO SUL;124577;80995;47240;0;2281;438;4485;2532;5;72;168;14726;4683;619;0;2368;651;13;53;0;117;11;533
RS;SANTA MARGARIDA DO SUL;2469;603;308;0;44;3;92;7;0;0;3;123;1;3;0;11;5;1;1;0;0;0;1
