UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
PI;PATOS DO PIAUI;612;91;0;21;0;83;2;0;0;3;391;12;8;0;1;0;0;0;0;0;0;0
PI;PAU D'ARCO DO PIAUI;435;52;0;6;0;21;0;0;2;0;322;26;5;0;0;0;0;0;0;1;0;0
PI;PAULISTANA;6517;802;0;213;6;541;40;0;0;12;4510;320;43;0;18;9;0;0;0;0;0;3
PI;PAVUSSU;362;43;0;8;1;32;6;0;0;3;239;26;1;0;1;2;0;0;0;0;0;0
PI;PEDRO II;7084;1203;0;116;4;688;87;0;5;35;3743;1157;24;0;5;5;0;0;0;0;2;10
PI;PEDRO LAURENTINO;231;52;0;5;0;18;1;0;0;0;142;10;2;0;0;0;0;0;0;1;0;0
PI;PICOS;45404;11295;0;1700;185;2956;490;2;31;145;22993;4896;99;0;128;291;25;1;0;1;71;95
PI;PIMENTEIRAS;936;163;0;40;1;85;3;0;1;8;574;52;6;0;1;1;0;0;0;0;0;1
PI;PIO IX;1715;345;0;73;0;197;12;0;0;10;945;107;15;0;10;0;0;0;0;0;1;0
PI;PIRACURUCA;8069;1356;0;263;22;524;45;0;20;18;4498;1165;48;0;24;51;0;0;0;0;15;20
PI;PIRIPIRI;23004;4098;0;357;6;972;177;0;136;52;12661;4296;148;0;41;7;2;1;0;1;8;41
PI;PORTO;994;114;0;10;0;47;7;0;2;3;679;126;5;0;0;0;0;0;0;1;0;0
PI;PORTO ALEGRE DO PIAUI;210;25;0;9;0;12;2;0;0;4;147;8;2;0;1;0;0;0;0;0;0;0
PI;PRATA DO PIAUI;315;57;0;11;0;13;3;0;3;1;210;13;2;0;1;0;0;0;0;1;0;0
PI;QUEIMADA NOVA;755;95;0;61;0;99;15;0;0;2;434;26;23;0;0;0;0;0;0;0;0;0
PI;REDENCAO DO GURGUEIA;1127;94;0;16;0;49;4;0;0;0;891;58;15;0;0;0;0;0;0;0;0;0
PI;REGENERACAO;3356;560;0;86;10;254;21;0;3;8;1917;456;15;0;10;13;0;0;0;0;1;2
PI;RIACHO FRIO;328;16;0;4;0;18;1;0;0;2;250;35;2;0;0;0;0;0;0;0;0;0
PI;RIBEIRA DO PIAUI;136;19;0;6;0;29;2;0;0;3;61;10;2;0;3;0;0;0;0;1;0;0
PI;RIBEIRO GONCALVES;713;70;0;24;2;45;3;0;0;0;413;149;1;0;1;4;0;0;0;0;1;0
PI;RIO GRANDE DO PIAUI;677;143;0;27;1;49;2;0;0;11;386;49;5;0;2;2;0;0;0;0;0;0
PI;SANTA CRUZ DO PIAUI;803;223;0;24;0;72;4;0;0;16;435;21;6;0;0;0;0;0;0;1;1;0
PI;SANTA CRUZ DOS MILAGRES;399;50;0;5;1;24;3;0;2;1;270;39;3;0;0;0;0;0;0;1;0;0
PI;SANTA FILOMENA;522;17;0;18;1;29;1;0;0;1;363;85;2;0;0;4;0;0;0;0;0;1
PI;SANTA LUZ;625;90;0;10;0;32;4;0;0;1;404;79;4;0;0;0;0;0;0;1;0;0
PI;SANTA ROSA DO PIAUI;650;79;0;10;0;46;5;0;1;10;384;102;10;0;1;1;0;0;0;1;0;0
PI;SANTANA DO PIAUI;960;115;0;24;0;45;6;0;0;15;654;89;12;0;0;0;0;0;0;0;0;0
PI;SANTO ANTONIO DE LISBOA;885;276;0;49;12;118;10;0;0;12;339;47;6;0;0;16;0;0;0;0;0;0
PI;SANTO ANTONIO DOS MILAGRES;223;44;0;4;0;10;2;0;0;3;146;11;2;0;0;0;0;0;0;0;0;1
PI;SANTO INACIO DO PIAUI;468;93;0;10;0;29;7;0;1;4;290;29;2;0;2;0;0;0;0;1;0;0
PI;SAO BRAZ DO PIAUI;395;70;0;16;0;32;3;0;0;1;253;15;5;0;0;0;0;0;0;0;0;0
PI;SAO FELIX DO PIAUI;461;93;0;8;0;30;5;0;0;2;282;37;3;0;0;0;0;0;0;1;0;0
PI;SAO FRANCISCO DE ASSIS DO PIAU;512;78;0;14;0;85;1;0;0;4;316;9;3;0;0;2;0;0;0;0;0;0
PI;SAO FRANCISCO DO PIAUI;556;85;0;11;0;31;2;0;0;6;386;26;7;0;1;0;0;0;0;0;0;1
PI;SAO GONCALO DO GURGUEIA;227;20;0;3;0;14;0;0;0;1;169;19;1;0;0;0;0;0;0;0;0;0
PI;SAO GONCALO DO PIAUI;1130;203;0;13;0;51;5;0;2;3;705;137;6;0;2;2;0;0;0;1;0;0
PI;SAO JOAO DA CANABRAVA;724;124;0;17;0;70;9;0;0;9;441;49;5;0;0;0;0;0;0;0;0;0
PI;SAO JOAO DA FRONTEIRA;263;72;0;7;2;29;2;0;1;1;109;30;6;0;0;3;0;0;0;1;0;0
PI;SAO JOAO DA SERRA;866;102;0;15;0;38;3;0;2;0;620;83;2;0;0;0;0;0;0;0;1;0
PI;SAO JOAO DA VARJOTA;501;111;0;6;0;33;2;0;1;6;311;25;4;0;1;0;0;0;0;0;1;0
PI;SAO JOAO DO ARRAIAL;768;88;0;11;0;66;2;0;1;3;512;75;3;0;0;0;0;0;0;0;6;1
PI;SAO JOAO DO PIAUI;4509;770;0;107;4;397;29;0;4;18;2639;511;18;0;2;6;0;0;0;0;0;4
PI;SAO JOSE DO DIVINO;702;144;0;23;0;37;4;0;3;4;451;32;3;0;0;0;0;0;0;1;0;0
PI;SAO JOSE DO PEIXE;271;51;0;8;0;40;4;0;0;0;151;12;4;0;0;0;0;0;0;1;0;0
PI;SAO JOSE DO PIAUI;1048;185;0;36;6;144;18;0;0;8;498;138;7;0;0;8;0;0;0;0;0;0
PI;SAO JULIAO;788;221;0;30;3;51;5;0;0;9;412;45;5;0;2;3;0;0;0;1;0;1
PI;SAO LOURENCO DO PIAUI;549;100;0;7;0;30;1;0;0;4;370;32;5;0;0;0;0;0;0;0;0;0
PI;SAO LUIS DO PIAUI;470;69;0;12;0;53;4;0;0;4;309;16;2;0;0;0;0;0;0;1;0;0
PI;SAO MIGUEL DA BAIXA GRANDE;354;66;0;10;0;22;2;0;0;2;210;38;3;0;0;0;0;0;0;0;0;1
PI;SAO MIGUEL DO FIDALGO;129;11;0;4;0;15;1;0;0;1;91;3;2;0;0;0;0;0;0;1;0;0
PI;SAO MIGUEL DO TAPUIO;1875;239;0;33;0;206;21;0;0;4;1207;140;19;0;1;0;0;0;0;0;0;5
PI;SAO PEDRO DO PIAUI;2417;345;0;44;3;115;13;0;4;3;1712;163;9;0;3;1;0;0;0;0;1;1
PI;SAO RAIMUNDO NONATO;11583;2148;0;319;26;803;81;0;0;58;6858;1185;44;0;23;25;0;0;0;1;1;11
PI;SEBASTIAO BARROS;211;10;0;4;0;9;0;0;0;2;157;27;2;0;0;0;0;0;0;0;0;0
PI;SEBASTIAO LEAL;622;96;0;33;5;32;3;0;0;1;346;95;3;0;1;3;0;0;0;1;2;1
PI;SIGEFREDO PACHECO;970;142;0;31;0;70;6;0;4;4;633;72;7;0;1;0;0;0;0;0;0;0
PI;SIMOES;1535;200;0;67;2;133;22;0;0;11;992;96;11;0;1;0;0;0;0;0;0;0
PI;SIMPLICIO MENDES;2345;538;0;77;4;242;34;0;3;8;1236;179;8;0;4;10;0;0;0;0;1;1
PI;SOCORRO DO PIAUI;322;66;0;4;0;42;11;0;1;3;179;14;1;0;0;0;0;0;0;1;0;0
PI;SUSSUAPARA;1839;329;0;39;2;147;13;0;1;16;1002;280;5;0;0;2;0;0;0;0;1;2
PI;TAMBORIL DO PIAUI;141;28;0;5;0;14;2;0;0;1;80;9;1;0;0;0;0;0;0;1;0;0
PI;TANQUE DO PIAUI;375;64;0;14;0;23;4;0;2;2;219;41;4;0;1;0;0;0;0;0;0;1
PI;TERESINA;397158;171969;0;10920;905;30395;8669;27;4381;1061;140054;18538;3048;0;2231;1287;129;25;0;10;427;3082
PI;UNIAO;7641;1194;0;141;3;323;58;0;16;35;5030;767;49;0;15;1;0;0;0;1;4;4
PI;URUCUI;6719;680;0;161;98;471;43;0;0;10;4053;1014;21;0;20;130;0;0;0;0;3;15
PI;VALENCA DO PIAUI;6133;1318;0;148;7;458;63;0;35;31;3169;848;29;0;8;9;0;0;0;0;6;4
PI;VARZEA BRANCA;428;79;0;18;0;34;1;0;0;4;272;8;12;0;0;0;0;0;0;0;0;0
PI;VARZEA GRANDE;585;77;0;14;0;56;2;0;0;5;339;89;3;0;0;0;0;0;0;0;0;0
PI;VERA MENDES;445;84;0;13;1;39;3;0;0;6;281;11;3;0;2;1;0;0;0;0;0;1
PI;VILA NOVA DO PIAUI;502;157;0;14;6;33;6;0;0;7;248;16;5;0;0;9;0;0;0;0;0;1
PI;WALL FERRAZ;389;122;0;15;0;41;12;0;0;12;167;10;8;0;2;0;0;0;0;0;0;0
PR;ABATIA;3131;1701;0;128;29;288;62;0;1;4;763;47;43;0;27;35;0;0;0;0;1;2
PR;ADRIANOPOLIS;2367;1133;0;127;30;188;70;0;0;8;681;54;18;0;12;42;0;0;0;0;0;4
PR;AGUDOS DO SUL;4575;2351;0;378;46;416;94;0;1;10;1028;74;28;0;77;67;0;0;0;0;1;4
PR;ALMIRANTE TAMANDARE;47252;29990;0;1535;388;2767;1182;0;22;93;7978;1213;230;0;571;1173;0;2;0;10;8;90
PR;ALTAMIRA DO PARANA;1475;678;0;50;1;212;23;0;1;1;461;18;17;0;7;3;0;0;0;0;0;3
PR;ALTO PARAISO;1478;737;0;49;13;177;21;0;0;9;358;52;15;0;24;21;0;0;0;0;1;1
PR;ALTO PARANA;6739;3356;0;288;50;664;176;0;3;16;1298;602;87;0;118;64;2;0;0;0;3;12
PR;ALTO PIQUIRI;4455;2356;0;201;34;357;98;0;2;9;1087;157;44;0;63;39;0;0;0;0;1;7
PR;ALTONIA;11512;5457;0;455;48;1036;151;0;10;24;3052;887;46;0;263;70;0;0;0;1;0;12
PR;ALVORADA DO SUL;4662;2434;0;307;90;486;83;0;40;8;575;330;53;0;73;162;0;0;0;1;1;19
PR;AMAPORA;2073;994;0;73;9;202;32;1;0;7;523;136;62;0;17;16;0;0;0;0;0;1
PR;AMPERE;10666;5531;0;493;169;854;194;0;2;17;2397;614;40;0;75;227;3;1;0;2;2;45
PR;ANAHY;1560;696;0;94;1;179;18;0;0;2;519;37;6;0;6;1;0;0;0;0;0;1
PR;ANDIRA;11792;6338;0;584;171;1039;244;0;12;16;2213;672;84;0;163;211;3;0;0;1;11;30
PR;ANGULO;1447;705;0;77;12;200;20;1;2;3;287;79;10;0;33;17;0;0;0;0;0;1
PR;ANTONINA;4285;2386;0;106;47;226;118;0;3;16;1000;203;47;0;59;51;1;0;0;4;7;11
PR;ANTONIO OLINTO;3282;1759;0;180;12;289;51;0;1;7;827;74;40;0;25;14;0;0;0;0;0;3
PR;APUCARANA;72202;42175;0;2545;645;5578;1841;0;55;358;13191;3294;321;0;834;972;28;3;0;5;21;336
PR;ARAPONGAS;74960;39267;0;3417;823;5244;1737;0;300;243;13889;7452;139;0;1003;1082;9;6;0;5;20;324
PR;ARAPOTI;11753;6567;0;606;177;1187;321;0;17;32;2019;378;69;0;137;205;0;0;0;2;6;30
PR;ARAPUA;1864;819;0;101;22;211;18;0;0;5;584;35;29;0;9;30;0;0;0;0;0;1
PR;ARARUNA;7531;3720;0;409;63;652;116;0;1;20;1993;355;36;0;66;84;1;2;0;1;6;6
PR;ARAUCARIA;73957;46183;0;2924;1645;5336;2113;2;33;366;9522;1547;615;1;1075;2270;17;5;0;42;12;249
PR;ARIRANHA DO IVAI;1071;527;0;60;2;138;8;0;0;2;305;6;17;0;2;2;0;0;0;0;0;2
PR;ASSAI;9575;5205;0;488;32;858;230;0;29;25;1985;526;46;0;70;61;0;1;0;1;3;15
PR;ASSIS CHATEAUBRIAND;22115;11121;0;1212;293;2366;373;0;17;41;3837;1941;72;0;420;377;1;0;0;3;6;35
PR;ASTORGA;15785;8116;0;698;388;1450;347;0;27;42;2498;1136;100;0;246;697;1;0;0;0;4;35
PR;ATALAIA;2190;1049;0;112;33;230;39;0;1;11;501;99;30;0;37;44;0;0;0;0;1;3
PR;BALSA NOVA;7120;3907;0;396;109;537;184;1;7;15;1347;238;70;0;83;209;1;1;0;1;2;12
PR;BANDEIRANTES;17614;9906;0;839;81;1449;479;0;33;55;3254;826;108;0;356;129;4;1;0;1;21;72
PR;BARBOSA FERRAZ;5351;2633;0;203;11;523;70;0;1;7;1599;216;39;0;25;11;1;0;0;5;1;6
PR;BARRA DO JACARE;1374;729;0;56;2;116;21;0;0;7;385;30;11;0;13;3;0;0;0;0;0;1
PR;BARRACAO;7341;4192;0;245;444;603;167;0;0;26;851;161;40;0;74;500;3;0;0;1;0;34
PR;BELA VISTA DO CAROBA;1906;960;0;58;10;114;24;0;0;3;658;34;18;0;4;20;0;0;0;2;1;0
PR;BELA VISTA DO PARAISO;9996;5475;0;433;237;1293;301;0;16;31;1240;292;59;0;174;418;1;0;0;2;2;22
PR;BITURUNA;7726;4161;0;448;49;1005;162;0;3;21;1150;403;170;0;60;72;2;1;0;0;1;18
PR;BOA ESPERANCA;2776;1199;0;195;41;376;32;0;0;6;616;177;14;0;53;61;0;0;0;1;0;5
PR;BOA ESPERANCA DO IGUACU;1455;697;0;69;23;136;16;0;0;4;415;56;13;0;3;23;0;0;0;0;0;0
PR;BOA VENTURA DE SAO ROQUE;2688;1226;0;199;30;309;34;1;0;12;716;23;37;0;38;61;1;0;0;0;0;1
PR;BOA VISTA DA APARECIDA;3955;2055;0;175;11;322;69;0;1;10;947;271;25;0;48;15;0;0;0;0;0;6
PR;BOCAIUVA DO SUL;5099;2909;0;308;52;435;134;0;1;17;960;109;24;0;73;65;0;0;0;1;0;11
PR;BOM JESUS DO SUL;1658;893;0;53;11;144;20;0;0;5;445;46;15;0;4;18;0;0;0;0;0;4
PR;BOM SUCESSO;2675;1584;0;121;22;215;89;0;1;7;440;63;66;0;37;28;0;0;0;0;0;2
PR;BOM SUCESSO DO SUL;1809;846;0;121;36;280;29;0;0;7;338;53;11;0;10;66;0;0;0;0;0;12
PR;BORRAZOPOLIS;4418;2380;0;292;45;578;73;0;1;7;811;114;15;0;17;69;0;0;0;0;3;13
PR;BRAGANEY;3056;1421;0;184;16;342;40;0;0;6;906;84;22;0;15;11;0;0;0;0;1;8
PR;BRASILANDIA DO SUL;1535;736;0;81;13;143;27;0;1;7;424;68;8;0;14;12;0;0;0;0;0;1
PR;CAFEARA;1206;695;0;44;5;110;25;0;0;3;240;21;20;0;34;4;0;0;0;0;2;3
PR;CAFELANDIA;9851;5212;0;623;233;1048;145;0;4;33;1545;544;63;0;75;294;0;0;0;3;4;25
PR;CAFEZAL DO SUL;2030;1104;0;85;7;194;29;0;0;2;459;69;28;0;43;7;0;0;0;0;0;3
PR;CALIFORNIA;4911;2678;0;263;66;475;82;0;6;14;989;150;20;0;50;103;0;0;0;0;0;15
PR;CAMBARA;14857;7667;0;798;127;1233;322;0;14;35;2943;1102;93;0;206;243;0;0;0;8;16;50
PR;CAMBE;56991;32698;0;2004;558;4010;1256;0;265;267;10727;3322;149;0;830;693;21;1;0;6;23;161
PR;CAMBIRA;4708;2574;0;280;39;523;100;0;3;4;885;142;25;0;73;44;2;0;0;1;0;13
PR;CAMPINA DA LAGOA;7776;3960;0;426;135;873;149;0;5;25;1562;336;48;0;50;181;2;0;0;3;0;21
PR;CAMPINA DO SIMAO;1353;746;0;97;6;168;26;0;0;2;260;12;28;0;2;5;0;0;0;0;0;1
PR;CAMPINA GRANDE DO SUL;20876;13929;0;902;256;1510;570;0;17;91;2530;392;84;0;312;209;1;0;0;3;2;68
PR;CAMPO BONITO;1840;1011;0;102;16;203;44;0;0;10;390;20;14;0;9;17;0;0;0;0;0;4
PR;CAMPO DO TENENTE;3010;1887;0;163;21;238;75;0;1;10;417;77;43;0;47;26;0;1;0;0;0;4
PR;CAMPO LARGO;67437;41821;0;2426;1109;5175;1938;0;45;327;10383;1506;457;0;755;1147;1;18;0;16;9;304
PR;CAMPO MAGRO;11709;7240;0;534;51;924;275;0;2;79;2102;268;27;0;109;59;0;2;0;3;2;32
PR;CAMPO MOURAO;59832;32601;0;2344;943;5286;1294;0;55;132;10602;3395;587;0;816;1478;3;3;1;13;31;248
PR;CANDIDO DE ABREU;5939;2845;0;253;32;625;88;0;1;11;1776;150;55;0;49;46;1;0;0;0;1;6
PR;CANDOI;6444;3842;0;415;52;713;79;0;1;12;978;96;117;0;60;63;1;0;0;1;1;13
PR;CANTAGALO;4552;2741;0;272;42;560;82;0;0;11;630;68;44;0;39;51;1;3;0;1;1;6
PR;CAPANEMA;10830;6217;0;487;87;882;221;0;2;15;2220;365;69;0;107;123;0;5;0;3;1;26
PR;CAPITAO LEONIDAS MARQUES;9285;4905;0;610;122;920;164;0;0;21;1569;580;57;0;90;207;0;1;0;0;1;38
PR;CARAMBEI;10928;6191;0;660;328;1035;275;0;3;46;1389;201;69;0;196;477;0;0;0;1;2;55
PR;CARLOPOLIS;7487;3957;0;296;31;765;138;0;7;24;1638;351;66;0;134;45;1;0;0;0;8;26
PR;CASCAVEL;202154;116729;0;8006;3237;16925;5965;4;154;403;30992;8640;998;0;3711;4786;18;31;0;72;36;1447
PR;CASTRO;35357;19516;0;1917;649;3785;1002;4;6;228;5869;578;290;0;455;847;3;1;0;15;21;171
PR;CATANDUVAS;4243;2438;0;230;27;450;93;0;3;15;820;50;37;1;36;36;0;0;0;0;0;7
PR;CENTENARIO DO SUL;5388;2921;0;146;32;461;96;0;8;28;1257;195;73;0;104;57;1;0;0;0;2;7
PR;CERRO AZUL;6396;2507;0;459;5;640;155;0;0;18;1964;534;68;0;22;13;0;0;0;0;1;10
PR;CEU AZUL;7149;3529;0;340;363;729;136;1;5;15;1027;392;48;0;76;468;1;0;0;0;0;19
PR;CHOPINZINHO;11222;6410;0;599;226;1337;231;0;0;26;1412;423;85;0;91;332;11;1;0;0;0;38
PR;CIANORTE;52367;25528;0;1695;377;4477;1087;4;72;99;10917;5941;245;0;1159;525;4;6;2;23;11;195
PR;CIDADE GAUCHA;6076;3003;0;304;82;490;115;1;4;17;1193;435;81;0;198;136;1;0;0;1;0;15
PR;CLEVELANDIA;8433;4980;0;570;163;1034;245;0;0;42;867;145;49;0;63;232;2;1;0;0;3;37
PR;COLOMBO;112684;71469;0;4413;1202;7474;3091;1;60;321;17875;2835;536;0;1533;1486;4;12;0;38;17;317
PR;COLORADO;15029;7560;0;566;271;1394;297;0;21;39;2472;1102;143;0;599;485;1;0;0;8;4;67
PR;CONGONHINHAS;3230;1792;0;132;7;305;75;0;3;6;794;35;39;0;24;10;0;0;0;0;2;6
PR;CONSELHEIRO MAIRINCK;1395;843;0;46;8;138;21;0;0;4;269;22;10;0;20;12;0;0;0;0;0;2
PR;CONTENDA;8915;5299;0;761;51;860;251;0;0;19;1233;187;52;0;132;54;0;1;0;1;2;12
PR;CORBELIA;10658;5282;0;782;203;1337;260;1;20;24;1650;508;68;0;167;275;6;1;0;1;3;70
PR;CORNELIO PROCOPIO;30357;16247;0;1085;160;2478;865;0;33;120;6695;1645;143;0;480;227;1;3;0;28;10;137
PR;CORONEL DOMINGOS SOARES;1923;1022;0;144;12;277;51;0;0;7;341;13;30;0;5;17;0;1;0;0;0;3
PR;CORONEL VIVIDA;12601;7294;0;754;112;1470;228;2;7;26;1773;527;116;0;96;136;19;2;0;1;3;35
PR;CORUMBATAI DO SUL;1811;893;0;68;6;231;20;0;0;2;500;50;30;0;3;7;0;0;0;0;0;1
PR;CRUZ MACHADO;9014;4255;0;602;41;1247;140;0;0;17;2376;115;101;0;46;58;0;2;0;1;0;13
PR;CRUZEIRO DO IGUACU;2106;1174;0;83;19;181;31;0;2;5;441;103;19;0;20;25;0;0;0;1;0;2
PR;CRUZEIRO DO OESTE;11517;6352;0;503;75;791;196;0;17;20;2569;601;79;0;191;96;3;0;0;1;0;23
PR;CRUZEIRO DO SUL;2611;1414;0;79;28;213;66;0;1;7;489;182;25;0;49;48;0;0;0;2;0;8
PR;CRUZMALTINA;1281;666;0;92;7;176;28;0;0;2;256;22;10;0;12;8;1;0;0;0;0;1
PR;CURITIBA;1463385;1022842;0;40413;10517;100664;67282;32;831;3970;130692;24119;7102;11;22273;15819;40;301;5;435;254;15783
PR;CURIUVA;5502;2993;0;261;43;499;103;0;1;19;1207;156;94;0;45;63;0;0;0;1;2;15
PR;DIAMANTE D'OESTE;1982;1136;0;76;1;168;32;0;0;6;486;36;24;0;10;3;0;0;0;0;0;4
PR;DIAMANTE DO NORTE;3162;1638;0;68;21;238;56;0;1;3;673;269;30;0;130;24;1;0;0;0;0;10
PR;DIAMANTE DO SUL;1141;637;0;40;4;93;24;0;0;3;316;7;10;0;2;5;0;0;0;0;0;0
PR;DOIS VIZINHOS;25570;14247;0;1160;414;2360;574;0;14;71;4000;1535;115;0;332;637;1;6;0;5;8;91
PR;DOURADINA;5020;2056;0;411;128;366;77;1;3;10;1136;462;22;0;153;170;2;0;0;0;4;19
PR;DOUTOR CAMARGO;3694;1712;0;181;48;391;52;0;10;3;790;316;59;0;52;71;0;0;0;0;0;9
PR;DOUTOR ULYSSES;1275;553;0;63;0;109;58;0;0;3;404;55;22;0;5;1;0;0;0;0;0;2
PR;ENEAS MARQUES;3613;1843;0;180;172;326;46;0;3;7;684;114;26;0;16;190;0;0;0;0;0;6
PR;ENGENHEIRO BELTRAO;7605;4021;0;509;76;806;125;0;8;18;1259;318;91;0;214;127;0;0;0;9;2;22
PR;ENTRE RIOS DO OESTE;2764;1302;0;136;41;354;38;0;0;4;503;217;9;0;65;83;0;0;0;0;0;12
PR;ESPERANCA NOVA;1088;556;0;33;1;120;13;0;0;4;299;31;6;0;23;1;0;0;0;0;0;1
PR;ESPIGAO ALTO DO IGUACU;1608;911;0;80;4;172;39;0;0;8;313;59;10;0;4;5;0;0;0;0;1;2
PR;FAROL;1485;779;0;98;5;155;22;0;0;1;353;34;12;0;6;18;0;0;0;2;0;0
PR;FAXINAL;8767;4677;0;440;94;894;230;0;9;19;1808;317;42;0;68;136;4;0;0;0;3;26
PR;FAZENDA RIO GRANDE;37994;26416;0;1252;348;2239;1059;0;18;66;4668;723;258;0;508;350;1;2;0;9;7;70
PR;FENIX;2259;1161;0;107;15;216;42;0;1;5;554;83;15;0;26;23;0;0;0;6;0;5
PR;FERNANDES PINHEIRO;2247;1307;0;113;11;170;42;0;0;6;500;42;26;0;15;12;0;0;0;0;0;3
PR;FIGUEIRA;3364;1997;0;151;29;324;85;0;4;10;538;100;29;0;43;46;0;0;0;0;0;8
PR;FLOR DA SERRA DO SUL;2259;1289;0;115;43;233;35;0;0;4;406;35;25;0;6;64;1;0;0;1;0;2
PR;FLORAI;3113;1562;0;160;55;338;52;0;4;6;466;308;24;0;55;75;0;0;0;0;2;6
PR;FLORESTA;4547;2240;0;271;75;615;97;0;6;18;813;236;26;0;68;62;0;0;0;3;1;16
PR;FLORESTOPOLIS;4810;2893;0;198;89;331;136;0;6;22;519;216;103;0;159;132;0;0;0;0;0;6
PR;FLORIDA;1484;805;0;71;6;177;30;1;2;6;247;82;21;0;28;5;0;0;0;1;1;1
PR;FORMOSA DO OESTE;5142;2597;0;245;19;622;77;0;4;12;1180;235;22;0;98;20;0;0;0;0;1;10
PR;FOZ DO IGUACU;156466;95524;0;3481;1907;9201;4514;2;67;1142;28509;3858;1135;1;2350;3931;13;18;0;3;65;745
PR;FOZ DO JORDAO;2046;1449;0;84;10;158;51;0;1;5;203;31;19;0;15;12;2;0;0;0;1;5
PR;FRANCISCO ALVES;3473;1528;0;182;50;292;57;0;2;3;998;222;27;0;60;49;0;0;0;1;0;2
PR;FRANCISCO BELTRAO;53717;29742;0;2197;863;4848;1277;2;61;159;7968;3924;232;0;746;1302;4;2;0;1;12;377
PR;GENERAL CARNEIRO;5400;3218;0;412;53;640;187;0;1;24;563;105;71;0;52;63;0;1;0;0;0;10
PR;GODOY MOREIRA;1409;638;0;58;0;128;12;0;0;3;522;31;12;0;3;0;0;0;0;0;1;1
PR;GOIOERE;16809;8971;0;678;268;1635;319;0;50;49;2890;1022;59;0;307;454;21;1;0;10;14;61
PR;GOIOXIM;2122;1136;0;112;10;241;36;1;0;10;495;22;32;0;8;16;0;0;0;0;0;3
PR;GRANDES RIOS;2686;1329;0;104;8;316;52;0;1;9;779;35;16;0;16;16;0;0;0;0;0;5
PR;GUAIRA;23883;10832;0;1115;356;1940;511;0;13;38;4676;1748;162;0;801;1591;0;0;0;1;10;89
PR;GUAIRACA;2901;1436;0;137;25;269;58;0;1;7;723;125;34;0;44;39;0;0;0;0;0;3
PR;GUAMIRANGA;3788;1960;0;177;46;347;34;0;0;9;1033;52;41;0;16;65;0;0;0;1;2;5
PR;GUAPIRAMA;1691;865;0;121;24;152;29;0;2;4;360;49;19;0;22;39;0;0;0;0;1;4
PR;GUAPOREMA;1029;507;0;51;8;107;10;0;0;2;254;40;9;0;24;16;1;0;0;0;0;0
PR;GUARACI;2489;1513;0;116;13;207;46;0;1;5;405;73;36;0;48;20;1;0;0;0;0;5
PR;GUARANIACU;7190;3920;0;434;133;896;172;0;2;33;1135;120;56;0;69;191;0;2;0;3;4;20
PR;GUARAPUAVA;90156;54915;0;4629;1571;8669;2431;0;44;503;10659;2055;471;0;1208;2310;19;12;0;13;11;636
PR;GUARAQUECABA;671;274;0;31;1;69;24;0;1;2;239;10;12;0;4;1;0;0;0;0;1;2
PR;GUARATUBA;13346;7555;0;401;47;1010;409;0;15;29;2247;1064;55;0;380;67;1;4;0;1;4;57
PR;HONORIO SERPA;2574;1477;0;119;15;282;48;1;0;6;517;38;39;0;8;18;1;1;0;0;0;4
PR;IBAITI;13008;7717;0;579;116;1265;319;0;16;38;2165;205;164;0;193;178;0;0;0;2;10;41
PR;IBEMA;2672;1510;0;151;60;261;48;0;1;12;443;41;16;0;19;103;0;0;0;0;0;7
PR;IBIPORA;27763;15839;0;1081;224;1994;644;0;212;54;5187;1611;158;0;376;306;3;0;0;15;6;53
PR;ICARAIMA;4769;2339;0;163;17;493;82;0;1;12;1196;275;38;0;133;15;0;0;0;0;0;5
PR;IGUARACU;2297;1295;0;89;45;214;47;0;0;9;394;66;9;0;39;77;0;1;0;0;1;11
PR;IGUATU;997;419;0;49;3;89;15;1;0;1;380;28;7;0;1;4;0;0;0;0;0;0
PR;IMBAU;4427;2302;0;224;53;422;88;0;0;19;961;212;30;0;32;68;0;1;0;0;1;14
PR;IMBITUVA;14638;8250;0;805;163;1231;267;0;6;35;2691;707;65;0;143;203;2;0;0;1;4;65
PR;INACIO MARTINS;3376;1760;0;283;40;372;77;0;1;34;670;17;39;0;17;57;0;1;0;0;0;8
PR;INAJA;1381;760;0;34;2;132;32;0;0;3;281;85;21;0;23;4;0;0;0;0;0;4
PR;INDIANOPOLIS;2695;1341;0;206;100;219;35;0;2;3;468;145;11;0;40;122;0;0;0;0;0;3
PR;IPIRANGA;6637;3602;0;330;57;736;114;0;2;27;1477;75;64;0;63;70;3;0;0;0;1;16
PR;IPORA;8822;4128;0;393;82;804;130;0;3;14;2274;711;40;0;141;82;1;0;0;2;1;16
PR;IRACEMA DO OESTE;1305;657;0;77;10;151;21;0;0;4;289;57;8;0;17;12;0;0;0;0;0;2
PR;IRATI;32113;19294;0;1615;381;2751;773;0;9;105;5131;835;144;0;504;447;3;3;0;5;3;110
PR;IRETAMA;4554;2359;0;194;25;429;61;0;0;3;1267;97;43;0;29;39;0;0;0;0;2;6
