UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
SE;SAO CRISTOVAO;18339;9237;0;415;46;853;251;0;3;102;5768;970;203;0;397;48;0;0;0;1;14;31
SE;SAO DOMINGOS;2291;660;0;137;0;88;17;0;0;10;1067;260;29;0;17;0;0;0;0;0;0;6
SE;SAO FRANCISCO;598;257;0;17;0;34;6;0;0;4;195;32;25;0;26;1;0;0;0;0;0;1
SE;SAO MIGUEL DO ALEIXO;710;207;0;44;3;40;4;0;0;4;342;48;5;0;8;4;0;0;0;0;0;1
SE;SIMAO DIAS;11791;3143;0;265;15;559;81;0;0;55;6400;857;256;0;108;20;0;0;0;0;10;22
SE;SIRIRI;1177;574;0;36;1;61;15;0;0;10;373;41;39;0;24;3;0;0;0;0;0;0
SE;TELHA;638;187;0;15;2;18;7;0;0;12;360;18;4;0;11;2;0;0;0;0;1;1
SE;TOBIAS BARRETO;13330;3380;0;317;33;683;121;2;0;84;7308;1008;198;0;112;33;0;0;0;0;10;41
SE;TOMAR DO GERU;1959;563;0;52;4;88;15;0;0;5;1153;36;23;0;14;4;0;0;0;0;1;1
SE;UMBAUBA;5637;1841;0;301;30;290;65;0;1;39;2624;239;41;0;109;42;0;0;0;0;6;9
SP;ADAMANTINA;24228;13465;0;726;255;2030;582;0;157;58;4128;1629;70;0;605;428;4;0;0;4;2;85
SP;ADOLFO;2012;1156;0;80;25;168;28;0;1;3;326;21;27;0;131;39;1;0;0;0;0;6
SP;AGUAI;18210;9651;0;870;167;1188;626;0;95;77;4084;886;179;0;188;157;2;1;0;3;2;34
SP;AGUAS DA PRATA;4088;2520;0;120;5;331;168;0;13;15;716;117;13;0;32;3;0;2;0;0;2;31
SP;AGUAS DE LINDOIA;11375;6493;0;194;13;770;314;0;8;85;2785;473;73;0;86;15;0;1;0;0;3;62
SP;AGUAS DE SANTA BARBARA;3367;2122;0;112;33;341;83;0;3;29;428;49;33;0;81;42;2;0;0;0;1;8
SP;AGUAS DE SAO PEDRO;2352;1579;0;38;5;207;109;0;9;8;225;52;5;0;83;3;0;1;0;3;0;25
SP;AGUDOS;18268;10903;0;589;135;1177;438;0;18;108;3275;1019;100;0;239;206;3;0;0;10;0;48
SP;ALAMBARI;1980;998;0;100;8;160;53;0;0;16;529;60;7;0;25;10;0;0;0;3;0;11
SP;ALFREDO MARCONDES;2090;1236;0;72;11;253;50;0;0;11;355;21;7;0;43;26;0;0;0;0;2;3
SP;ALTAIR;1369;916;0;69;7;103;35;0;0;6;123;8;34;0;42;24;0;0;0;1;0;1
SP;ALTINOPOLIS;8463;5428;0;358;151;854;369;0;10;60;688;62;112;0;161;150;4;0;0;0;1;55
SP;ALTO ALEGRE;2254;1208;0;99;28;268;38;0;0;3;374;31;48;0;115;42;0;0;0;0;0;0
SP;ALUMINIO;6953;4938;1;239;51;393;205;0;1;38;887;61;43;0;59;23;0;0;1;8;0;5
SP;ALVARES FLORENCE;1775;1018;0;60;24;200;37;0;1;4;292;42;16;0;41;39;0;0;0;0;0;1
SP;ALVARES MACHADO;12803;6992;0;452;64;1053;300;0;12;36;3104;443;33;0;191;78;0;0;0;3;2;40
SP;ALVARO DE CARVALHO;1139;766;0;24;2;76;41;0;1;5;175;7;27;0;13;2;0;0;0;0;0;0
SP;ALVINLANDIA;1179;730;0;48;10;122;40;0;0;5;163;14;21;0;16;9;0;0;0;0;0;1
SP;AMERICANA;164117;103008;0;3684;716;12996;6221;0;385;561;25597;5972;675;0;1735;1255;13;8;0;38;18;1235
SP;AMERICO BRASILIENSE;21792;12288;0;704;428;1209;579;0;27;69;4629;395;228;0;510;605;5;31;0;52;0;33
SP;AMERICO DE CAMPOS;3270;2005;0;128;21;314;56;0;2;10;511;98;30;0;68;23;0;1;0;0;1;2
SP;AMPARO;48050;26602;0;1410;185;3296;1648;0;39;249;11794;1924;139;0;332;185;4;1;0;7;14;221
SP;ANALANDIA;2082;1330;0;90;39;164;86;0;5;17;253;20;14;0;26;34;1;0;0;0;1;2
SP;ANDRADINA;39011;19457;0;1347;400;2709;749;0;97;84;8754;3535;141;0;1087;531;10;2;0;1;17;90
SP;ANGATUBA;11051;6092;0;388;137;1031;222;0;11;60;2300;349;108;0;149;166;2;0;0;0;1;35
SP;ANHEMBI;1961;1282;0;89;12;204;68;0;3;23;198;7;20;0;40;6;0;0;0;0;0;9
SP;ANHUMAS;1705;996;0;79;5;223;32;0;0;7;292;21;8;0;32;10;0;0;0;0;0;0
SP;APARECIDA;20121;11401;0;851;67;1470;1051;1;59;79;3740;424;542;0;179;109;1;1;0;4;0;142
SP;APARECIDA D'OESTE;2770;1649;0;105;7;270;53;0;4;14;466;64;27;0;100;9;0;0;0;0;0;2
SP;APIAI;9019;4577;0;380;71;706;242;0;2;53;2575;146;80;0;60;99;0;0;0;7;4;17
SP;ARACARIGUAMA;8863;4953;0;647;120;854;258;1;3;85;1457;136;51;0;133;99;0;9;0;9;0;48
SP;ARACATUBA;156167;74092;0;3764;1028;9744;4197;6;1887;303;42242;12421;839;0;3488;1439;23;4;0;19;26;645
SP;ARACOIABA DA SERRA;17720;10253;0;540;89;1417;528;0;10;119;3900;378;27;0;227;97;2;3;0;15;5;110
SP;ARAMINA;2374;1634;0;57;35;233;62;0;2;7;184;23;25;0;56;49;0;0;0;1;1;5
SP;ARANDU;2147;1347;0;60;2;172;69;0;0;5;395;41;23;0;30;2;0;0;0;0;0;1
SP;ARAPEI;902;559;0;37;1;74;24;0;2;11;160;7;13;0;10;0;0;0;0;0;0;4
SP;ARARAQUARA;164587;97701;0;3763;1312;10542;5287;27;761;431;33909;4284;1147;0;2396;2231;14;5;0;19;49;709
SP;ARARAS;90336;49758;0;2369;621;5614;2633;0;701;283;19166;6753;341;0;884;769;19;6;0;39;11;369
SP;ARCO-IRIS;796;423;0;72;3;64;19;0;1;4;158;21;7;0;20;3;0;0;0;0;0;1
SP;AREALVA;3718;1967;0;185;12;485;104;0;1;6;713;105;28;0;87;16;1;0;0;0;0;8
SP;AREIAS;1270;810;0;53;0;108;32;0;3;6;235;6;7;0;7;0;0;0;0;0;0;3
SP;AREIOPOLIS;4291;2874;0;133;48;285;109;0;7;29;442;72;105;0;129;50;1;0;0;0;0;7
SP;ARIRANHA;5273;2889;0;299;107;447;119;0;5;25;611;67;176;0;182;335;1;0;0;2;1;7
SP;ARTUR NOGUEIRA;31593;17991;0;1079;172;2493;946;0;59;103;6851;1127;159;0;366;165;0;2;0;1;6;73
SP;ARUJA;50732;30864;0;3216;694;4429;2538;0;18;414;5567;823;494;0;442;639;3;13;0;105;17;456
SP;ASPASIA;957;569;0;32;4;79;14;0;1;7;180;11;5;0;47;8;0;0;0;0;0;0
SP;ASSIS;69910;36142;0;1922;581;5147;1615;0;590;198;17311;3536;383;0;1240;905;15;4;0;13;4;304
SP;ATIBAIA;99775;58464;0;2593;777;7833;3945;0;87;390;20008;2528;367;0;824;994;8;8;0;30;13;906
SP;AURIFLAMA;9452;5165;0;344;55;841;240;0;14;32;1989;338;49;0;291;58;1;1;0;1;1;32
SP;AVAI;1630;980;0;78;16;147;68;0;1;11;216;15;19;0;48;27;0;0;0;0;0;4
SP;AVANHANDAVA;5024;2674;0;161;72;313;98;0;6;13;1037;248;56;0;163;165;0;0;0;3;1;14
SP;AVARE;55816;32406;0;1339;203;4352;1534;0;84;153;10626;2985;292;0;1191;327;3;1;0;2;5;313
SP;BADY BASSITT;10710;6082;0;428;282;938;268;0;27;51;1654;185;65;0;326;365;1;3;0;17;0;18
SP;BALBINOS;676;414;0;26;2;81;26;0;0;3;87;12;8;0;13;4;0;0;0;0;0;0
SP;BALSAMO;5313;3136;0;205;51;558;177;0;5;9;761;177;24;0;109;83;1;0;0;1;1;15
SP;BANANAL;3716;2381;0;149;9;331;150;0;3;21;553;25;34;0;36;6;0;0;0;1;0;17
SP;BARAO DE ANTONINA;965;595;0;24;3;85;21;0;0;3;190;9;15;0;16;4;0;0;0;0;0;0
SP;BARBOSA;2749;1503;0;134;8;172;45;0;3;6;656;76;43;0;84;17;0;0;0;0;0;2
SP;BARIRI;22372;12519;0;844;162;1838;682;0;126;66;4237;1016;94;0;465;257;9;2;0;0;1;54
SP;BARRA BONITA;26631;15685;0;1131;176;1940;777;0;143;98;4262;810;258;0;782;430;7;4;0;0;10;118
SP;BARRA DO CHAPEU;1668;652;0;51;1;176;30;0;0;5;705;15;17;0;10;3;0;0;0;0;1;2
SP;BARRA DO TURVO;1385;732;0;67;6;94;47;1;0;19;335;20;43;0;17;3;1;0;0;0;0;0
SP;BARRETOS;82556;41801;0;2098;344;5383;2230;2;506;244;22144;5428;532;0;1008;430;14;0;0;9;8;375
SP;BARRINHA;12748;7041;0;496;82;822;430;1;59;46;2450;751;191;0;204;115;2;0;0;26;6;26
SP;BARUERI;158794;98934;0;6387;1408;12092;8227;5;51;833;21342;2980;1229;0;952;1822;3;17;0;121;13;2378
SP;BASTOS;13829;7171;0;821;162;1022;288;0;43;29;2750;895;89;0;255;267;6;0;0;0;0;31
SP;BATATAIS;37214;21949;0;1178;313;3237;1211;1;282;147;6528;735;185;0;789;499;2;2;0;2;6;148
SP;BAURU;259357;162790;0;5848;934;18114;8864;0;252;501;45434;8188;1258;1;4596;1253;86;19;0;32;29;1158
SP;BEBEDOURO;55969;28108;1;1691;740;3793;1435;0;406;155;11684;5493;285;0;893;1060;2;2;0;4;12;205
SP;BENTO DE ABREU;1300;768;0;66;6;83;41;1;1;12;222;25;13;0;61;0;0;0;0;0;0;1
SP;BERNARDINO DE CAMPOS;6065;3630;0;340;42;688;169;0;23;39;756;139;38;0;121;53;3;0;0;0;0;24
SP;BERTIOGA;20529;10637;0;537;16;1568;779;1;16;70;5032;1129;112;1;458;17;9;4;0;27;7;109
SP;BILAC;4789;2689;0;165;15;436;80;0;38;12;996;175;25;0;118;25;0;0;0;10;1;4
SP;BIRIGUI;88873;41023;0;1823;295;5101;1977;0;2691;116;23208;10259;181;0;1536;363;15;0;0;2;16;267
SP;BIRITIBA-MIRIM;10840;7211;0;428;26;760;429;0;10;32;1580;194;26;0;102;6;0;0;1;16;0;19
SP;BOA ESPERANCA DO SUL;6481;4272;0;347;103;539;179;0;14;43;574;73;100;0;96;134;0;0;0;0;0;7
SP;BOCAINA;6274;3791;0;218;26;555;233;0;49;44;825;235;36;0;182;58;0;0;0;3;0;19
SP;BOFETE;4635;2832;0;229;35;505;175;0;1;53;602;28;49;0;72;37;1;1;0;0;1;14
SP;BOITUVA;36457;21950;0;1320;962;2957;1136;0;34;175;4931;810;152;0;579;1190;55;1;0;7;21;177
SP;BOM JESUS DOS PERDOES;12831;7446;0;571;100;923;422;1;4;87;2692;236;80;0;97;101;6;1;0;7;0;57
SP;BOM SUCESSO DE ITARARE;1229;611;0;73;6;124;28;0;2;9;319;8;14;0;9;24;0;0;0;0;0;2
SP;BORA;390;182;0;44;3;30;14;0;0;1;63;2;5;0;30;14;0;0;0;0;0;2
SP;BORACEIA;2486;1244;0;221;74;274;71;0;3;10;293;17;21;0;152;97;0;1;0;0;0;8
SP;BORBOREMA;9022;5092;0;374;75;852;299;1;30;28;1431;301;82;0;347;86;8;0;0;0;4;12
SP;BOREBI;930;511;0;56;6;108;26;0;0;9;154;31;6;0;15;5;0;1;0;0;0;2
SP;BOTUCATU;88071;55703;0;1787;290;6576;3045;11;142;316;14419;2488;533;0;1857;397;4;7;0;33;9;454
SP;BRAGANCA PAULISTA;111827;63374;0;2838;289;8185;3642;2;154;400;25575;4892;388;0;949;310;30;4;0;20;18;757
SP;BRAUNA;2425;1411;0;74;22;281;67;0;4;9;341;40;86;0;51;33;0;0;0;0;1;5
SP;BREJO ALEGRE;1236;510;0;150;24;79;25;0;0;1;147;25;19;0;105;151;0;0;0;0;0;0
SP;BRODOWSKI;13178;7822;0;627;78;1562;541;0;79;38;1649;342;41;0;249;94;3;0;0;1;1;51
SP;BROTAS;14184;8039;0;536;356;1367;505;1;35;62;1728;449;202;0;303;521;6;1;0;0;2;71
SP;BURI;7566;3987;0;455;89;685;176;0;13;42;1547;182;82;0;139;133;0;0;0;1;4;31
SP;BURITAMA;9777;4748;0;345;37;813;238;0;13;26;2145;934;61;0;335;58;0;0;0;0;2;22
SP;BURITIZAL;2509;1301;0;115;35;290;65;0;5;16;387;49;34;0;66;141;1;0;0;0;0;4
SP;CABRALIA PAULISTA;2042;1193;0;133;17;182;58;0;5;8;340;25;17;0;36;25;1;0;0;0;0;2
SP;CABREUVA;24616;15381;0;1014;150;1826;736;0;17;144;4374;455;64;0;166;204;2;0;0;6;3;74
SP;CACAPAVA;49555;32123;0;1167;296;2949;1376;0;255;348;8764;1066;229;1;381;340;2;3;2;30;7;216
SP;CACHOEIRA PAULISTA;13922;8801;0;394;41;958;406;0;117;88;2450;384;24;0;143;52;2;0;0;0;4;58
SP;CACONDE;8805;5759;0;254;9;948;270;0;3;58;1250;61;85;0;75;10;0;1;0;1;0;21
SP;CAFELANDIA;8742;5383;0;295;72;700;255;0;15;22;1357;217;76;0;217;101;4;0;0;0;0;28
SP;CAIABU;1740;1113;0;43;5;150;38;0;1;10;285;24;42;0;22;5;0;0;0;0;0;2
SP;CAIEIRAS;40231;27024;0;1190;134;2946;1583;0;7;265;5209;629;550;0;237;200;3;2;0;21;2;229
SP;CAIUA;1497;815;0;53;6;132;30;0;3;9;306;40;23;0;69;10;0;0;0;0;0;1
SP;CAJAMAR;34807;22169;0;1635;351;2806;1362;2;10;236;4662;494;340;0;183;332;0;4;0;13;2;206
SP;CAJATI;11532;5531;0;610;192;775;278;0;2;76;3084;566;90;0;122;181;3;1;0;1;1;19
SP;CAJOBI;4771;3042;0;243;56;471;115;0;10;10;481;92;85;0;79;74;0;0;0;1;0;12
SP;CAJURU;12900;8061;0;485;84;1375;416;1;21;32;1469;486;102;0;263;74;1;0;0;2;2;26
SP;CAMPINA DO MONTE ALEGRE;2172;1309;0;74;8;200;54;0;4;22;398;24;28;0;37;14;0;0;0;0;0;0
SP;CAMPINAS;849131;581073;1;20938;4232;60097;32620;13;355;3814;107322;13516;5490;2;7380;5696;15;94;2;225;133;6113
SP;CAMPO LIMPO PAULISTA;39482;26399;0;652;84;2581;1178;0;8;119;7094;874;32;0;251;70;0;0;0;8;4;128
SP;CAMPOS DO JORDAO;29200;18105;0;621;27;1994;915;0;24;165;6268;479;64;1;223;51;6;2;0;3;10;242
SP;CAMPOS NOVOS PAULISTA;1847;998;0;88;15;209;56;0;4;7;367;39;29;0;18;17;0;0;0;0;0;0
SP;CANANEIA;3012;1540;0;106;4;261;88;0;3;11;709;184;13;0;56;9;0;0;0;1;1;26
SP;CANAS;1514;854;0;135;9;109;51;0;1;10;292;14;10;0;13;10;0;0;0;2;0;4
SP;CANDIDO MOTA;17296;9485;0;925;168;1710;450;0;133;56;2963;717;62;0;342;229;12;0;0;1;0;43
SP;CANDIDO RODRIGUES;1636;987;0;115;6;184;37;0;5;9;206;25;10;0;26;22;1;0;0;1;1;1
SP;CANITAR;1586;1065;0;56;12;84;36;0;1;19;191;24;20;0;46;30;0;0;0;0;0;2
SP;CAPAO BONITO;21303;10887;0;942;249;1576;570;2;10;144;4465;1735;189;0;205;272;1;2;0;1;1;52
SP;CAPELA DO ALTO;9684;5204;0;522;47;810;285;0;7;59;2283;233;35;0;113;58;2;0;0;9;4;13
SP;CAPIVARI;31843;19132;0;1188;453;2567;788;2;62;112;5179;935;225;0;416;648;1;1;0;1;10;123
SP;CARAGUATATUBA;55955;30293;0;1681;172;3691;2017;0;35;177;14065;2125;114;0;858;246;8;6;0;68;26;373
SP;CARAPICUIBA;173611;115717;0;4017;543;9295;5997;1;35;867;31124;3676;938;0;523;341;1;2;0;46;12;476
SP;CARDOSO;6232;3775;0;181;35;630;132;0;10;19;904;210;51;0;218;55;2;0;0;1;1;8
SP;CASA BRANCA;16363;9189;0;584;57;1317;492;0;26;69;3811;420;92;0;172;53;14;1;0;1;2;63
SP;CASSIA DOS COQUEIROS;1216;818;0;25;1;154;35;0;0;5;137;10;16;0;13;1;0;0;0;0;0;1
SP;CASTILHO;7727;4292;0;250;22;586;124;0;12;40;1591;356;108;0;273;55;2;0;0;4;1;11
SP;CATANDUVA;98569;50543;0;2997;1000;6540;2759;0;279;259;25189;3983;507;0;2482;1573;13;3;0;51;33;358
SP;CATIGUA;3351;2192;0;91;52;231;72;0;6;11;430;78;28;0;79;78;0;0;0;1;0;2
SP;CEDRAL;5078;3026;0;232;32;511;128;0;31;20;775;91;18;0;122;65;0;1;0;4;0;22
SP;CERQUEIRA CESAR;10025;6087;0;369;78;895;229;1;8;47;1468;193;137;0;323;165;0;1;0;0;0;24
SP;CERQUILHO;26606;16006;0;908;214;2225;640;0;35;122;4652;835;98;0;466;303;0;3;0;1;1;97
SP;CESARIO LANGE;9499;5772;0;396;37;655;280;0;15;57;1880;159;52;0;141;29;1;0;0;1;1;23
SP;CHARQUEADA;8519;5078;0;455;92;739;225;3;9;42;1201;86;102;0;337;127;0;0;0;1;1;21
SP;CHAVANTES;5052;3325;0;146;31;398;137;0;25;38;583;106;53;0;145;40;1;0;0;1;1;22
SP;CLEMENTINA;4527;2242;0;280;105;295;99;0;20;14;728;120;66;0;288;262;1;0;0;0;0;7
SP;COLINA;10413;5450;0;390;101;725;337;0;83;38;2219;420;85;0;283;256;0;0;0;0;0;26
SP;COLOMBIA;2742;1535;0;124;12;268;84;0;2;35;399;87;67;0;91;30;0;0;0;0;0;8
SP;CONCHAL;15127;8132;0;817;151;1392;554;0;43;57;2887;462;260;0;172;154;7;0;0;0;6;33
SP;CONCHAS;8951;5608;0;359;57;860;241;1;6;46;1362;128;44;0;147;43;3;1;0;13;6;26
SP;CORDEIROPOLIS;14643;8545;0;749;281;1119;435;0;35;82;2374;254;46;0;184;467;0;1;0;5;0;66
SP;COROADOS;2528;1426;0;92;19;194;63;0;6;6;491;99;20;0;72;36;0;0;0;0;0;4
SP;CORONEL MACEDO;1410;869;0;60;9;137;18;0;1;16;237;13;23;0;14;10;1;0;0;0;1;1
SP;CORUMBATAI;2428;1322;0;159;83;240;62;0;9;16;368;24;10;0;43;86;0;0;0;0;0;6
SP;COSMOPOLIS;36317;21746;0;954;292;2313;949;2;128;295;7224;1276;311;0;418;294;0;12;0;6;5;92
SP;COSMORAMA;4824;2711;0;230;54;498;90;0;4;14;841;158;49;0;118;49;1;0;0;0;2;5
SP;COTIA;126855;84525;0;3381;317;9491;5720;0;24;944;16830;2340;851;0;727;314;4;9;0;40;14;1324
SP;CRAVINHOS;20093;11747;0;989;312;1581;672;0;124;56;2939;592;182;0;379;420;1;0;0;0;4;95
SP;CRISTAIS PAULISTA;3391;2024;0;123;17;376;128;0;4;11;555;22;27;0;68;22;0;0;0;0;1;13
SP;CRUZALIA;1253;713;0;78;9;147;23;0;8;7;199;10;5;0;30;22;0;0;0;1;0;1
SP;CRUZEIRO;37030;22834;0;760;149;1909;1281;0;178;151;8065;904;47;0;303;269;6;0;0;1;5;168
SP;CUBATAO;52550;27053;0;2835;1792;2209;1680;0;24;419;9386;2506;437;0;588;3212;4;4;3;252;10;136
SP;CUNHA;10311;5266;0;303;2;734;315;0;3;59;3462;41;44;0;29;4;0;0;0;1;0;48
SP;DESCALVADO;21093;11633;0;987;245;1771;652;1;56;108;4058;702;196;0;303;300;18;1;0;5;2;55
SP;DIADEMA;190053;120360;0;4509;999;10428;6477;2;37;769;38033;5214;643;1;583;1420;28;5;0;39;35;471
SP;DIRCE REIS;836;441;0;64;5;60;8;0;0;6;199;24;9;0;13;6;0;0;0;0;0;1
SP;DIVINOLANDIA;6888;4156;0;436;31;896;198;1;2;25;921;61;46;0;48;24;1;2;0;0;1;39
SP;DOBRADA;3247;2012;0;61;21;197;77;0;4;11;640;61;81;0;53;26;2;0;0;0;0;1
SP;DOIS CORREGOS;15035;8603;0;671;225;1356;507;0;62;85;2230;538;138;0;268;306;6;2;0;3;1;34
SP;DOLCINOPOLIS;1416;899;0;35;9;114;37;0;1;5;199;30;9;0;68;9;0;0;0;0;0;1
SP;DOURADO;4964;3107;0;200;54;477;188;0;16;29;575;79;57;0;85;79;0;0;0;0;1;17
SP;DRACENA;32305;17220;0;1100;327;2807;584;0;281;60;6389;1741;133;0;977;546;5;0;0;2;4;129
SP;DUARTINA;6656;4097;0;271;33;617;149;0;15;29;1075;115;70;0;132;37;2;0;0;3;0;11
SP;DUMONT;4034;2401;0;316;14;476;101;0;9;10;438;56;54;0;78;70;1;0;0;0;0;10
SP;ECHAPORA;2593;1629;0;150;11;342;61;0;3;3;303;27;22;0;21;15;0;0;0;1;0;5
SP;ELDORADO;4094;1916;0;262;8;328;136;0;0;25;1179;92;53;0;72;6;3;0;0;9;0;5
SP;ELIAS FAUSTO;6729;3627;0;355;67;616;155;0;10;17;1365;155;94;0;107;135;4;0;0;1;2;19
SP;ELISIARIO;1386;853;0;53;14;117;31;0;1;8;232;16;8;0;38;14;0;0;0;0;0;1
SP;EMBAUBA;1152;745;0;78;10;111;23;0;1;4;101;5;27;0;26;21;0;0;0;0;0;0
SP;EMBU;102610;63914;0;2838;665;6370;3576;0;16;690;18979;2207;747;0;475;1707;3;34;0;37;20;332
SP;EMBU-GUACU;35096;20797;0;2536;283;3052;1553;0;9;276;4947;740;309;0;144;254;1;2;1;17;7;168
SP;EMILIANOPOLIS;1394;780;0;56;2;136;29;0;0;3;329;18;13;0;21;3;0;0;0;0;0;4
SP;ENGENHEIRO COELHO;8126;4198;0;363;71;638;272;0;7;50;1911;243;153;0;109;86;0;0;0;1;4;20
SP;ESPIRITO SANTO DO PINHAL;26102;15614;0;650;110;2133;866;0;75;129;4924;1117;78;0;174;131;2;1;0;1;1;96
SP;ESPIRITO SANTO DO TURVO;2107;1224;0;159;48;218;42;0;1;25;226;6;38;0;60;58;0;0;0;0;1;1
SP;ESTIVA GERBI;5849;3240;0;287;99;427;119;0;24;19;1232;196;27;0;57;113;0;1;0;0;0;8
SP;ESTRELA D'OESTE;5507;3042;0;278;85;527;104;0;8;8;848;299;34;0;168;92;0;0;0;0;1;13
SP;ESTRELA DO NORTE;992;707;0;23;1;108;26;0;1;3;88;11;8;0;14;2;0;0;0;0;0;0
SP;EUCLIDES DA CUNHA PAULISTA;3746;2026;0;100;11;296;51;0;1;5;982;154;52;0;59;9;0;0;0;0;0;0
SP;FARTURA;7711;4827;0;289;36;741;156;0;4;33;1251;133;43;0;131;48;1;0;0;4;0;14
SP;FERNANDO PRESTES;3247;1886;0;231;35;428;86;0;6;7;369;72;17;0;67;39;0;0;0;0;0;4
SP;FERNANDOPOLIS;52800;26755;0;1534;338;4089;1200;0;234;105;11644;4487;197;1;1506;516;5;2;0;4;8;175
SP;FERNAO;694;386;0;35;9;74;27;0;0;5;118;11;8;0;11;9;0;0;0;0;0;1
SP;FERRAZ DE VASCONCELOS;62543;43716;0;2152;149;3719;2862;1;18;308;8093;707;353;0;201;65;1;3;0;45;22;128
SP;FLORA RICA;756;469;0;21;8;60;8;0;0;1;139;4;9;0;22;14;0;1;0;0;0;0
SP;FLOREAL;1856;1128;0;63;12;204;42;0;1;9;288;22;7;0;67;10;0;0;1;0;0;2
SP;FLORIDA PAULISTA;5719;3622;0;326;61;482;92;0;19;24;558;94;116;0;190;126;0;0;0;1;0;8
SP;FLORINEA;1236;713;0;49;10;112;38;1;5;7;245;13;9;0;21;10;0;0;0;0;1;2
SP;FRANCA;233446;137182;0;3549;589;16775;6323;0;783;430;54960;7106;629;0;2793;761;18;7;0;19;46;1476
SP;FRANCISCO MORATO;40458;27805;0;611;39;1870;1273;0;6;234;7634;601;228;0;81;30;0;0;0;2;4;40
SP;FRANCO DA ROCHA;47370;32719;0;981;45;2803;1455;0;6;235;7837;752;191;0;176;32;0;0;0;8;4;126
SP;GABRIEL MONTEIRO;1676;870;0;67;27;189;44;0;0;2;302;48;12;0;51;62;0;0;0;0;0;2
SP;GALIA;3027;1776;0;152;43;265;98;0;5;19;486;46;38;0;39;53;1;0;0;0;0;6
SP;GARCA;25897;14843;0;764;118;1606;902;1;126;77;5659;1053;117;1;357;168;2;0;0;3;1;99
SP;GASTAO VIDIGAL;2008;1166;0;62;4;173;37;0;2;9;412;26;53;0;55;8;0;0;0;0;0;1
SP;GAVIAO PEIXOTO;1755;1216;0;56;4;183;71;0;0;14;141;7;22;0;34;6;0;0;0;0;0;1
SP;GENERAL SALGADO;6731;3905;0;283;108;589;156;0;15;21;893;210;103;0;291;148;1;0;0;0;0;8
SP;GETULINA;4273;2684;0;142;28;397;119;0;1;7;604;96;67;0;80;44;2;0;0;1;0;1
SP;GLICERIO;1986;1074;0;129;22;176;25;0;2;8;361;83;28;0;44;28;0;0;0;0;0;6
SP;GUAICARA;4955;2642;0;131;16;300;114;0;2;13;994;241;30;0;111;357;1;0;0;0;0;3
SP;GUAIMBE;2084;1366;0;139;11;155;81;0;2;4;247;16;30;0;26;5;0;0;0;0;0;2
SP;GUAIRA;25396;12310;0;1277;537;2319;564;1;68;89;4324;1876;213;0;763;954;0;2;0;0;1;98
SP;GUAPIACU;10457;5733;0;450;71;984;259;0;38;27;2108;372;70;0;229;94;2;0;0;0;3;17
SP;GUAPIARA;4932;2528;0;352;16;441;122;0;5;47;1230;91;54;0;21;12;0;0;0;1;1;11
SP;GUARA;8539;5146;0;227;121;689;239;1;65;43;1061;423;173;0;154;180;0;0;0;0;1;16
SP;GUARACAI;4988;2712;0;304;11;548;98;1;4;27;939;162;36;0;121;14;1;0;0;0;2;8
SP;GUARACI;4489;2618;0;202;26;333;122;0;5;20;645;140;70;0;197;103;1;0;0;0;0;7
SP;GUARANI D'OESTE;949;553;0;30;6;85;14;0;1;4;190;22;6;0;32;5;0;0;0;0;0;1
SP;GUARANTA;2732;1610;0;99;20;210;109;0;0;7;482;49;43;0;65;34;0;0;0;0;0;4
SP;GUARARAPES;19555;9887;0;699;292;1342;434;0;131;61;4026;1607;141;0;499;381;3;0;0;1;0;51
SP;GUARAREMA;15243;9095;0;565;198;1184;547;3;21;84;2595;266;48;0;159;349;1;0;0;28;11;89
SP;GUARATINGUETA;64067;39337;0;1237;150;4425;2373;5;284;375;13486;940;202;0;457;185;11;12;0;26;11;551
SP;GUAREI;4810;2533;0;284;15;428;72;0;8;31;1199;92;79;0;47;19;0;0;0;0;0;3
SP;GUARIBA;18174;10752;0;886;176;1250;479;0;150;66;2647;506;298;0;561;340;3;0;0;14;4;42
SP;GUARUJA;124646;56759;0;2179;1146;5096;3927;5;96;415;35659;16009;452;0;920;1449;5;1;0;53;17;458
SP;GUARULHOS;608094;406372;0;22011;5667;36976;24353;0;113;4053;77889;8776;4027;3;3744;10627;7;34;4;498;53;2887
SP;GUATAPARA;2892;1721;0;205;53;227;84;0;5;19;397;30;51;0;38;54;0;0;0;0;0;8
SP;GUZOLANDIA;1984;1329;0;70;7;165;54;0;2;2;235;19;32;0;61;5;0;0;0;0;2;1
SP;HERCULANDIA;4217;2251;0;500;12;539;99;0;5;6;633;100;24;0;31;15;0;0;0;0;0;2
SP;HOLAMBRA;8082;4268;0;390;66;970;319;0;1;44;1382;237;94;0;147;96;1;1;0;1;4;61
SP;HORTOLANDIA;91348;62602;0;1991;363;5555;2318;3;19;475;14968;1536;464;0;670;232;0;7;0;9;4;132
SP;IACANGA;5517;3105;0;250;66;497;172;0;7;32;826;156;39;0;221;130;2;0;0;0;1;13
